,2009-01-31,2009-02-28,2009-03-31,2009-04-30,2009-05-31,2009-06-30,2009-07-31,2009-08-31,2009-09-30,2009-10-31,2009-11-30,2009-12-31,2010-01-31,2010-02-28,2010-03-31,2010-04-30,2010-05-31,2010-06-30,2010-07-31,2010-08-31,2010-09-30,2010-10-31,2010-11-30,2010-12-31,2011-01-31,2011-02-28,2011-03-31,2011-04-30,2011-05-31,2011-06-30,2011-07-31,2011-08-31,2011-09-30,2011-10-31,2011-11-30,2011-12-31,2012-01-31,2012-02-29,2012-03-31,2012-04-30,2012-05-31,2012-06-30,2012-07-31,2012-08-31,2012-09-30,2012-10-31,2012-11-30,2012-12-31,2013-01-31,2013-02-28,2013-03-31,2013-04-30,2013-05-31,2013-06-30,2013-07-31,2013-08-31,2013-09-30,2013-10-31,2013-11-30,2013-12-31,2014-01-31,2014-02-28,2014-03-31,2014-04-30,2014-05-31,2014-06-30,2014-07-31,2014-08-31,2014-09-30,2014-10-31,2014-11-30,2014-12-31,2015-01-31,2015-02-28,2015-03-31,2015-04-30,2015-05-31,2015-06-30,2015-07-31,2015-08-31,2015-09-30,2015-10-31,2015-11-30,2015-12-31,2016-01-31,2016-02-29,2016-03-31,2016-04-30,2016-05-31,2016-06-30,2016-07-31,2016-08-31,2016-09-30,2016-10-31,2016-11-30,2016-12-31,2017-01-31,2017-02-28,2017-03-31,2017-04-30,2017-05-31,2017-06-30,2017-07-31,2017-08-31,2017-09-30,2017-10-31,2017-11-30,2017-12-31,2018-01-31,2018-02-28,2018-03-31,2018-04-30,2018-05-31,2018-06-30,2018-07-31,2018-08-31,2018-09-30,2018-10-31,2018-11-30,2018-12-31,2019-01-31,2019-02-28,2019-03-31,2019-04-30,2019-05-31,2019-06-30,2019-07-31,2019-08-31,2019-09-30,2019-10-31,2019-11-30,2019-12-31,2020-01-31,2020-02-29,2020-03-31,2020-04-30,2020-05-31,2020-06-30,2020-07-31,2020-08-31,2020-09-30,2020-10-31,2020-11-30,2020-12-31,2021-01-31,2021-02-28,2021-03-31,2021-04-30,2021-05-31,2021-06-30,2021-07-31,2021-08-31,2021-09-30,2021-10-31
62,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.14,250.0,950.0,1650.0,2250.0,3200.0,4000.0,6000.0,6900.0,7530.0,9000.0,9000.0,9150.0,9000.0,9043.72,9851.0,9720.66193511,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10500.0,10424.7585,10689.03444187,11282.134808,11342.155808,12009.05131474,11400.0,11767.73630423,12039.14901727,11767.73630423,11767.73630423,10770.51520822,11382.9989,13123.14159265,13123.14169265,12950.00020001,12500.00887001,11488.65110504,11181.17112501,11000.000055,11111.0,11000.000155,11111.0002,11111.00021,11567.48458525,11181.17133501,10682.018027,11111.00041006,12000.00020006,14033.87834405,14286.87960405,14498.299317,14498.299317,14033.87934405,18202.14823306,16767.36267926,14500.0,15000.01724003,14500.000135,16283.42311429,15000.0,18460.51875534,17511.13041502,19435.16927828,15547.56956637,17397.23095719,15937.5265,15745.555352,15200.0,14500.001335,14498.0,14500.001335,15934.66884263,15102.94274,15000.01003905,19414.42663935,16053.4178,15962.3816652,19006.061841,15504.20218044,15000.0,16102.0,19381.16856689,20008.0,20008.0,20008.00002465,22200.00471587,19414.42776892,20008.00007115,20008.00010284,20008.00010968,21063.87195763,20934.41389365,19414.42786075,11837.0063662,11927.2396897,13646.78279502,13308.40993051,13900.00024346,14000.00041844,13900.00025123,12000.29043068,12000.00000777,12000.0,12000.0,12000.00000777,12000.00001547,12000.00001332,12000.00001554,12000.00002754,12000.00002747,12000.00015242,12000.00012747,12000.00002754,12000.00006489,12000.00021223,12000.00007677,12000.00027149,12000.00008941,12000.00009635,11901.5356792,11104.98046417,11102.00076917,11523.3011271,11949.82659782,10770.53467382,10770.53467382,12000.00203128,12094.40613395
63,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.12,250.0,946.36,1526.7,2200.0,3005.0,4000.0,5900.0,6711.0,7500.0,9000.0,8999.0,9000.0,8999.0,9000.0,9478.77,9478.77,9952.71,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10424.7585,10200.0,10600.0,11102.9,11102.9,11848.39013303,11296.81007314,11145.328808,11829.64175173,11440.0,11091.00000001,10689.03444187,10983.62454323,12950.00010001,12950.00020001,12558.74120001,12100.20927001,11383.007194,11000.000055,10770.52340223,11000.000055,10776.90713437,11000.000255,10770.52361223,11486.00000026,11111.00021,10667.4,10770.52381229,11720.76578547,14000.0,14033.87934405,14286.87960405,14286.87960405,14000.001,17937.52626989,15745.555017,14498.299317,15000.00983905,14286.87973905,15745.555352,14500.001335,18011.13031502,16767.73752653,19414.42663935,15257.97,15937.5265,15745.555352,15257.97,15000.95078203,14286.87993905,14286.87993905,14286.87993905,15745.555352,15000.01003905,14628.07748585,18400.00185304,16000.01140003,15745.555352,18955.18382155,15292.79232934,15000.0,15890.34195405,17755.6169215,19414.42668935,19414.42668935,19754.74831563,21425.22537666,18899.37573382,19414.42776892,19935.91061913,19999.99960911,20008.00012856,20263.05049759,16252.42123285,11800.00086165,11900.00003664,13507.13774427,13000.05185244,13634.88061482,13900.00024346,13699.77106574,12000.00012777,12000.00000777,12000.0,12000.0,12000.00000777,12000.00001332,12000.00001323,12000.00001547,12000.00002747,12000.00002532,12000.00013088,12000.00002977,12000.00002532,12000.00005489,12000.00007583,12000.00007455,12000.00025914,12000.00008541,12000.00009635,11826.94402191,11102.00075823,10770.53466288,11102.00077464,11794.85031512,10499.99911443,10499.99911443,11290.99997743,12006.38327154
64,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.12,250.0,900.0,1500.0,2011.0,3005.0,4000.0,5850.0,6625.0,7450.31,8999.0,8910.1,9000.0,8910.1,8999.0,9444.0,9444.0,9867.77,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10237.11638034,10082.46948933,10500.0,11000.0,11000.0,11800.0,11134.555808,10983.62454322,11767.73630423,10983.62454322,10983.62454322,10399.979,10770.51520823,12637.33065642,12589.94836201,12500.00110001,12039.15688728,11181.17112501,10770.52340223,10689.04263588,10770.52340223,10770.52350223,10770.52360223,10689.04284588,11448.0,10770.52361223,10009.26051402,10711.11094007,11696.87292238,13581.56366468,14000.001,14033.87934405,14033.87934405,13167.0011,15745.555017,15000.01710503,14286.87960405,14500.000135,14033.87957905,15281.05027824,14354.001,17937.52660489,15745.555352,17937.52670489,15097.991335,15745.555352,15257.97,15000.95078203,15000.01003905,14033.87987905,14033.87987905,14250.0,15155.1,14628.07748585,14500.001335,15745.555352,15745.555352,15000.01004451,17375.10971147,15000.01004451,14999.89950753,15745.555352,17523.23320482,17816.91305565,17999.79832299,19414.42772926,20008.00002465,17879.99001394,18899.37573927,19414.42780727,19477.80623333,19999.99962799,20008.00015632,15745.55522675,11729.07693671,11837.0063662,13308.40991071,12799.99993385,13606.96313638,13634.88061482,13334.87963766,12000.00011111,12000.0,12000.0,12000.0,12000.00000555,12000.00001323,12000.00000777,12000.00001332,12000.00002532,12000.00002523,12000.00012747,12000.00002754,12000.00002523,12000.00005489,12000.00006583,12000.00007446,12000.0002376,12000.00008541,12000.00009088,11610.85202645,11001.0765131,10499.99910349,10770.53467382,11230.90789949,10487.62945687,10296.51455577,10770.53467928,12000.00203128
65,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.1,225.0,895.65,1472.3,2006.15,2759.01,4000.0,5100.0,6600.0,7400.0,8910.1,8449.0,8999.0,8800.0,8910.1,9396.86,9260.0,9851.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,9924.81999112,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10210.2795031,10009.25101,10424.7585,10770.51520822,10995.87654322,11381.885808,10983.62454322,10770.51520822,11640.0,10770.51520822,10770.51520822,10011.30326329,10689.03444188,12558.74110001,12558.74120001,12100.20150001,12000.01777,11000.000055,10689.04263588,10682.017817,10689.04263588,10689.04273588,10763.43375267,10682.018027,11181.17133501,10689.04284588,10001.74200502,10689.04304594,11662.36993145,13215.00817405,13215.00917405,14000.001,14000.001,13000.0511,15000.01710503,15000.00970405,14033.87934405,14286.87973905,14000.001135,15000.01003905,14286.87993905,17390.0,15257.97,17832.9678827,15000.01003905,15257.97,15000.01003905,15000.01003905,15000.001,14000.001335,14000.001335,14033.87987905,15000.01003905,14500.001335,14286.87993905,15053.4178,15000.01003905,15000.0001,16102.0,15000.0002,14500.0,15107.93584771,16126.61265886,17755.6169215,17816.91305565,18899.37569416,19414.42772926,17816.91311996,18356.8117,17816.91315182,19414.42781411,19414.42783299,19414.42786075,15724.00026686,11600.00003664,11800.00086165,13000.05183264,12190.3866836,13000.05185244,13500.00008386,13333.33336726,12000.00001547,12000.0,12000.0,12000.0,12000.00000546,12000.00000777,12000.00000777,12000.00001323,12000.00002523,12000.00002377,12000.00002977,12000.00002754,12000.00002377,12000.00005267,12000.00006583,12000.000073,12000.00023419,12000.00008541,12000.00009088,11104.98045323,10770.53465741,10336.03415261,10740.70270109,11102.00078011,10296.51355577,10087.98209424,10505.00118088,11246.00001641
66,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.03,201.0,850.0,1350.0,2000.0,2750.0,3920.0,5100.0,6062.74,7372.0,8900.0,8436.91,8910.1,8532.22,8532.22,9333.45,9210.2807,9780.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,9851.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10009.25101,10001.01010101,10400.0,10756.4985,10770.51520822,11192.948,10770.51520822,10726.82,11145.328808,10689.03444187,10689.03444187,10009.25211001,10399.97900001,12500.00100001,12500.00110001,12039.14911728,12000.00923902,10770.52340223,10682.017817,10428.67765014,10682.017817,10682.017917,10689.04283588,10522.38792171,11111.00021,10682.018027,10000.0352,10682.01822706,11642.56983237,13167.0001,13167.0011,13167.0011,13167.0011,12554.48579528,15000.00970405,14498.299317,14000.001,14033.87957905,13167.001235,14500.000335,14033.87977905,15745.555352,15000.01003905,15745.555352,14500.001335,15000.01003905,15000.001,15000.001,14500.001335,13937.5265,13937.5265,14000.001335,14500.001335,14286.87993905,14033.87987905,15000.01003905,14958.93611394,14500.001335,16000.01140003,15000.0,14075.01669133,15079.43155114,15745.555352,17622.24216299,17178.32700594,17999.79832299,17816.9130803,17399.79837265,17816.9131268,16399.79853144,17816.91315866,17816.91317754,17816.9132053,15499.88155842,11472.00330553,11697.68618417,12799.99991405,12041.2999617,12799.99993385,13333.33335949,13143.06414415,12000.00000777,12000.0,12000.0,12000.0,12000.0,12000.00000777,12000.00000777,12000.00000777,12000.00002377,12000.00001977,12000.00002754,12000.00002532,12000.00001977,12000.00005258,12000.00006361,12000.0000713,12000.00009779,12000.00007994,11979.65397919,11102.00074729,10499.99909802,10009.26272509,10576.13767523,10770.53467382,10222.26945142,10062.62856629,10499.99911443,10887.99998992
67,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,200.0,844.95,1350.0,2000.0,2700.0,3801.0,5099.24,6050.0,7250.0,8733.22,8415.04,8532.22,8453.91,8458.0,9260.0,9081.4360236,9478.77,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,9924.81999112,9751.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10006.72248933,10000.00000001,10009.25101,10689.03444187,10689.03444187,11102.9,10689.03444187,10703.14159265,10983.62454322,10536.0,10499.9795,10002.8797,10144.00000001,12401.16340001,12401.16350001,12000.01,12000.00787,10742.48385901,10428.67765014,10293.29612654,10449.00357305,10428.67775014,10682.018017,10500.03861,10770.52361223,10612.99677911,10000.031445,10667.40020006,11627.99248683,13000.0501,13000.0511,13000.0511,13000.0511,12039.15845232,14498.299317,14286.87960405,13671.31305345,14000.001135,13000.051235,14286.87993905,14000.001335,15000.01003905,14600.0,15257.97,14286.87993905,14500.001335,14530.55781834,14500.001335,14286.87993905,13000.051435,13800.0,13937.5265,14286.87993905,14033.87987905,14000.001335,14942.55661649,14500.001335,14033.87988452,15745.555352,15000.0,14063.32175432,15000.0,14999.999552,16678.32800594,16862.22924815,17816.9130803,17699.79833299,17247.32486041,16899.90936052,16224.00021356,16252.42118621,17759.54823909,16712.05889863,15204.60389365,11351.60001455,11351.60001455,12100.00048663,12000.29041744,12710.72294538,13143.06413638,13021.24774906,12000.00000777,12000.0,12000.0,12000.0,12000.0,12000.00000777,12000.00000777,12000.00000777,12000.00001977,12000.00001977,12000.00002754,12000.00002523,12000.00001977,12000.00005112,12000.00006352,12000.000069,12000.00008779,12000.00007994,11903.81310166,11001.07650216,10307.01265272,10001.74101771,10499.99910896,10499.99911443,10219.48513258,10058.77403837,10296.51455577,10770.53467928
68,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,200.0,801.0,1328.75,2000.0,2650.03,3750.02,5000.0,6000.0,7200.0,8449.0,8333.33,8449.0,8333.33,8357.55,9067.32,9000.0,9444.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,9851.0,9478.77,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10001.01010101,10000.0,10001.01010101,10600.0,10620.06015429,11100.0,10011.30326329,10689.03444187,10770.51520822,10417.569,10056.38354725,10001.73360101,10032.47782609,12039.14901728,12100.20150001,12000.0001,11428.00787,10689.04263588,10084.276725,10009.26030402,10428.67765014,10191.32601784,10428.67785014,10428.67786014,10689.04284588,10009.26051402,10000.023575,10656.78990683,11610.13197602,12554.48479528,12554.48579528,12554.48579528,12554.48579528,12000.01080408,14286.87960405,14033.87934405,13167.0011,13167.001235,12554.48593028,14033.87977905,13214.99,15000.0,14500.001335,15000.01003905,14033.87987905,14286.87993905,14500.001335,14286.87993905,14033.87987905,12666.9995784,13000.051435,13542.35956877,14033.87987905,14000.001335,13444.20467665,14500.001335,14033.87987905,14000.0013407,15000.01004451,14999.89950753,14033.87998452,15000.0,14999.99888,15837.6458942,15745.555352,15745.55557665,15745.55557665,16223.65519515,16899.79837265,16219.98982848,16224.00022022,16252.42120509,16252.42123285,15025.83614452,11336.84172288,11336.84172288,12000.29039764,12000.0,12590.3866836,13000.05185244,12900.6974647,12000.0,12000.0,12000.0,12000.0,12000.0,12000.00000777,12000.00000777,12000.00000777,12000.00001977,12000.00001977,12000.00002532,12000.00002377,12000.00001977,12000.00004712,12000.00006206,12000.000069,12000.00008557,12000.00007764,11901.53566826,10889.04009352,10009.26271415,10000.07740276,10188.58917942,10087.98209424,10087.98209424,10009.2627415,10058.77403837,10704.9998615
69,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,200.0,800.0,1250.0,1900.0,2550.01,3555.0,5000.0,5900.0,7112.71,8333.33,8297.78,8333.33,8180.0,8333.33,9026.83,8999.59,9260.0,10000.0,10000.0,10000.0,9989.8663,9851.0,10000.0,9478.77,9444.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.00000001,10000.0,10000.00000001,10424.7585,10615.414,10995.87504322,10009.25101,10237.32453725,10703.14159265,10011.30326329,10011.30326329,10000.001,10011.3032633,11382.999,12039.14911728,11970.0001,11383.007139,10682.017817,10009.26030402,10001.74179502,10009.26030402,10009.26040402,10009.26050402,10014.00021,10682.018027,10001.74200502,10000.023575,10610.13197602,11588.49007215,12039.15745232,12039.15845232,12100.0,12039.15845232,12000.00130006,14033.87934405,14000.001,13000.0511,13000.051235,12039.15858732,14000.001335,13169.23705311,15000.0,14286.87993905,14500.001335,14000.001335,14033.87987905,14400.0,14033.87987905,14001.000337,12352.77955245,12666.9995784,13023.50281202,14000.001335,13600.0,13307.84035942,14286.87993905,14000.001335,13600.14633477,15000.0001,14500.0,14000.0012407,14999.89950753,14999.89950753,15745.555352,14999.999552,14999.99977564,15418.0,15745.55509735,16219.98980344,16116.69684619,16219.98983534,16224.0002391,16224.00026686,14999.9995361,11102.00023039,11102.00023039,11927.2396897,11927.2397095,12000.29041744,12900.69797878,12799.99999716,12000.0,12000.0,12000.0,11999.96934845,12000.0,12000.00000777,12000.00000777,12000.00000777,12000.00001977,12000.00001977,12000.00002523,12000.00001977,12000.00001977,12000.00004712,12000.00005806,12000.000069,12000.00008224,11979.65396825,11826.94401644,10770.53464647,10001.74101224,10000.03441444,10087.98209971,10009.2627415,10046.44730688,10001.7407377,10009.2627415,10650.54013735
70,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,200.0,797.58,1250.0,1858.2,2509.66,3500.0,5000.0,5850.0,7100.0,8000.0,8050.1,8180.0,8000.0,8229.02,9000.0,8999.0,9210.2807,10000.0,10000.0,10000.0,9851.0,9780.0,10000.0,9444.0,9260.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10009.25101,10145.35362658,10865.03388285,10002.0,10011.30326329,10689.03444187,10009.25201,10009.25211001,10000.00000001,10009.25211002,11000.40000001,12000.01,11431.16330001,11181.17107001,10428.67765014,10001.74179502,10001.107825,10001.74179502,10001.74189502,10001.74199502,10009.26051402,10428.67786014,10000.031445,10000.023575,10545.29518337,11520.45359167,12000.00980408,12000.01080408,12039.15845232,12000.01080408,11877.72074453,14000.001,13167.0011,12792.46574222,12653.05179593,12000.01093908,13214.99,13167.001435,15000.0,14033.87987905,14286.87993905,13999.999316,14000.001335,14286.87993905,14000.001335,14000.001335,12039.15888732,12293.93186454,13000.051435,13937.5265,13000.051435,13000.051435,14033.87987905,13600.14633477,13000.051435,15000.0,14033.87988452,13950.0,14500.0,14500.0,14999.999552,14999.99888,14999.9988576,15169.45426066,14999.9998153,15758.51657574,15745.55512237,16099.79855494,15999.79858382,15999.79861158,14999.99872666,10959.80667426,10959.80677426,11862.68618417,11800.00088145,12000.00012,12799.99997385,12565.08133374,12000.0,12000.0,11999.96934845,11979.65384784,12000.0,12000.00000777,12000.0,12000.00000777,12000.00001977,12000.00001977,12000.00002377,12000.00001977,12000.00001977,12000.00004712,12000.00005806,12000.000069,12000.00007993,11901.53565732,11601.13636741,10524.47689415,10000.07740276,10000.01625412,10009.26273603,10001.74103865,10009.2627415,10000.07740276,10001.7407377,10499.99911443
71,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,200.0,750.0,1250.0,1850.0,2500.0,3500.0,5000.0,5551.12,7001.42,8000.0,8000.0,8000.0,8000.0,8102.25,8999.0,8885.1,9081.4360236,10000.0,10000.0,10000.0,9780.0,9478.77,10000.0,9260.0,9210.2807,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10001.01010101,10117.63136185,10770.51520822,10001.73260101,10009.25101,10417.569,10001.73360101,10001.73360101,10000.0,10001.73360102,11000.10020001,11382.999369,11382.999369,11000.40823901,10084.176725,10000.031235,10000.031235,10000.031235,10001.007925,10000.031435,10001.74200502,10009.26051402,10000.023575,10000.015905,10520.45359167,11511.53571526,12000.00030006,12000.00130006,12000.01080408,12000.00130006,11499.9998,13525.6121348,13000.0511,12650.0,12554.48593028,11877.72087953,13167.001435,13009.42675541,14600.0,14000.001335,14033.87987905,13399.99851317,13900.0,14033.87987905,13997.097319,13787.80769746,12011.13041502,12260.8951694,12996.0,13000.051435,13000.0,13000.0,14000.001335,13000.051435,12011.13041502,15000.0,14000.0012407,13938.38388607,14000.0012407,14000.0012407,14999.99888,14999.89950753,14999.89950753,14999.99977564,14999.99889726,15745.55509735,15657.64449521,15745.55512921,15745.55514809,15745.55517585,14999.89962559,10910.16861665,10910.16861665,11800.00086165,11722.98625397,11927.2397095,12565.08132597,12020.48599726,12000.0,11927.23971727,11979.65384784,11927.23971727,12000.0,12000.00000777,11999.96935622,12000.00000777,12000.00001977,12000.000012,12000.00001977,12000.00001977,12000.000012,12000.00004712,12000.00005806,12000.00006353,12000.00007847,11826.9440055,11104.98044229,10499.99908708,10000.03441444,10000.0156058,10001.74103865,10000.07740276,10001.74104959,10000.03451444,10000.07740276,10296.51455577
72,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,200.0,750.0,1200.0,1838.0,2500.0,3233.17,4999.0,5300.0,6999.0,7941.06,8000.0,8000.0,8000.0,8000.0,8910.1,8464.298,9000.0,10000.0,10000.0,10000.0,9478.77,9444.0,9851.0,9210.2807,9081.4360236,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.00000001,10009.25101,10689.03444187,10000.00000001,10001.73260101,10011.30326329,10000.00478862,10000.001,10000.0,10000.00000002,10770.51520823,11000.40046901,11000.40046901,11000.0,10009.26030402,10000.023365,10000.023365,10000.023365,10000.031335,10000.023565,10000.031445,10001.74200502,10000.023575,10000.015805,10516.78356183,11454.89009625,11877.71974453,11877.72074453,12000.00130006,11877.72074453,11300.0,13167.0011,12650.0,12645.10960643,12362.5996003,11838.34118844,13000.051435,13000.051435,14500.001335,13167.001435,14000.001335,13167.001435,13167.001435,14000.001335,13950.0,13000.051435,12000.01113908,12011.13041502,12734.02853648,13000.0,12668.85198423,13000.0,13600.14633477,13000.0,12000.29,14999.89950753,13600.14633477,13860.26109448,13600.14643477,13958.07754023,14999.89950753,14500.0,14500.0,14999.9988576,14999.89954719,14999.9998153,14999.99984032,15499.88150572,15719.98770261,15499.88155842,14524.38676349,10885.2066031,10885.2066031,11351.60001455,11499.45829129,11800.00088145,12249.17694763,12000.29042521,12000.0,11899.77107121,11927.23971727,11809.47558135,12000.0,12000.0,11979.65385561,12000.0,12000.00001977,11979.65386161,12000.00001977,12000.00001977,11979.65386161,12000.00004712,12000.00005806,12000.00006123,12000.00007447,11809.47570776,11102.00073635,10064.13839904,10000.01625412,10000.01226138,10000.07740276,10000.03441444,10000.07740276,10000.02511674,10000.03451444,10058.77403837
73,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,200.0,750.0,1150.0,1832.0,2500.0,3200.0,4801.0,5100.0,6900.0,7542.05,7941.06,8000.0,7941.06,8000.0,8899.0,8251.913,9000.0,10000.0,10000.0,10000.0,9444.0,9418.9,9478.77,9081.4360236,9020.38548968,9924.81999112,10000.0,10000.0,10000.0,9924.81999112,10000.0,10000.0,10000.0,10000.0,10000.0,10001.01010101,10398.36612775,10000.0,10000.09997866,10009.25101,10000.00000001,10000.00000001,10000.0,10000.00000001,10700.00000002,11000.10056901,10770.51557723,10770.52334723,10001.74179502,10000.023365,10000.023365,10000.023365,10000.023465,10000.023565,10000.023575,10000.031445,10000.023575,10000.015805,10505.43378796,11451.05391871,11111.00051006,11111.00151006,11877.72074453,11499.9998,11111.00151006,13100.0,12554.48579528,12554.48579528,12039.15858732,11336.83706675,12554.48613028,12039.15878732,14286.87993905,13000.051435,13601.0,13000.051435,13001.000337,13167.001435,13167.001435,12666.9995784,12000.00255005,12002.55963572,12666.9995784,12666.9995784,12235.028157,13000.0,13000.051435,12011.13041502,12000.01113908,14500.0,13000.051435,13792.7916536,13255.71504342,13900.0,14500.0,14007.60623118,14185.14361619,14999.89950753,14500.00003966,14999.99889726,14999.99892228,14999.99984716,15499.88153066,14999.999525,14500.00013032,10770.52537305,10770.52547012,11350.47380546,11351.60003435,11800.00008386,12020.48598949,12000.00012777,12000.0,11809.47558135,11809.47558135,11722.63862532,12000.0,11999.96935622,11927.23973508,11979.65385561,12000.000012,11927.23975307,12000.00001977,12000.00001977,11901.53555068,12000.00003935,12000.00005806,11979.65395731,12000.00007447,11253.44401713,11001.07649122,10009.26270321,10000.01559486,10000.01132515,10000.03441444,10000.02511674,10000.03441444,10000.01625412,10000.02511674,10009.2627415
